id	e	k	m	t
45	2	8	3135637	1321.0
46	2	8	2661473	1097.0
47	2	8	2820980	1122.0
48	2	8	1490465	734.0
49	2	8	792246	419.0
50	2	8	3219790	1238.0
51	2	8	1566094	774.0
52	2	8	2970067	1130.0
53	2	8	2128530	1028.0
54	2	8	2294361	1009.0
55	2	8	4295774	1541.0
56	2	8	2582441	1100.0
57	2	8	2642650	1111.0
58	2	8	2246825	981.0
59	2	8	2539445	1093.0
60	2	8	2379825	1016.0
61	2	8	2933552	1242.0
62	2	8	2592496	1091.0
63	2	8	2748151	1163.0
64	2	8	3462831	1391.0
65	2	8	3034063	1200.0
66	2	8	2495407	1075.0
67	2	8	2738184	1105.0
68	2	8	3004030	1227.0
69	2	8	3226043	1320.0
70	2	8	2715471	1140.0
71	2	8	2431853	1072.0
72	2	8	2597223	1109.0
73	2	8	2731475	1107.0
74	2	8	2241295	993.0
75	2	8	1150961	626.0
76	2	8	2828711	1232.0
77	2	8	2137331	992.0
78	2	8	2446986	1039.0
79	2	8	2691353	1121.0
80	2	8	3037649	1232.0
81	2	8	3341191	1311.0
82	2	8	3152671	1234.0
83	2	8	2473297	1036.0
84	2	8	1069822	549.0
85	2	8	2638043	1108.0
86	2	8	2446566	1025.0
87	2	8	2727037	1135.0
88	2	8	2729055	1112.0
89	2	8	4030950	1470.0
90	2	8	6917935	2552.0
91	2	8	1521499	829.0
92	2	8	2335480	1017.0
93	2	8	737317	464.0
94	2	8	2609068	1080.0
95	2	8	2104563	1049.0
96	2	8	2686076	1098.0
97	2	8	2672206	1173.0
98	2	8	2622330	1160.0
99	2	8	2621120	1078.0
0	3	8	16137292	7151.0
1	3	8	16761233	7408.0
2	3	8	16106131	7157.0
3	3	8	17429021	7793.0
4	3	8	17143018	7665.0
5	3	8	11511250	5316.0
6	3	8	17303493	7618.0
7	3	8	15098994	6804.0
8	3	8	17036115	7472.0
9	3	8	12580646	5935.0
10	3	8	19415690	8448.0
11	3	8	18899998	8231.0
12	3	8	10247069	5092.0
13	3	8	15594549	7112.0
14	3	8	18260650	8120.0
15	3	8	17750768	7587.0
16	3	8	18777620	8171.0
17	3	8	17840197	7921.0
18	3	8	16712855	7230.0
19	3	8	22127443	9440.0
20	3	8	3997589	1916.0
21	3	8	4968697	2398.0
22	3	8	13789916	6334.0
23	3	8	16148662	7169.0
24	3	8	17160934	7570.0
25	3	8	17388653	7794.0
26	3	8	12321625	5759.0
27	3	8	4797456	2701.0
28	3	8	17088475	7501.0
29	3	8	14758358	6873.0
30	3	8	16635522	8454.0
31	3	8	12588472	6479.0
32	3	8	16581127	7578.0
33	3	8	13275423	6311.0
34	3	8	17277494	8211.0
35	3	8	14808255	6952.0
36	3	8	17566016	7746.0
37	3	8	15336795	6810.0
38	3	8	20115424	8753.0
39	3	8	16084232	7268.0
40	3	8	16746876	7558.0
41	3	8	17422830	7745.0
42	3	8	18943253	8409.0
43	3	8	18856656	8403.0
44	3	8	16411644	7464.0
45	3	8	19137584	8713.0
46	3	8	16428726	7242.0
47	3	8	17362861	7447.0
48	3	8	10441724	5029.0
49	3	8	5749875	3109.0
50	3	8	19116764	8191.0
51	3	8	10947850	5537.0
52	3	8	17592849	7504.0
53	3	8	14312276	6728.0
54	3	8	15077570	6888.0
55	3	8	23346304	9833.0
56	3	8	16279797	7594.0
57	3	8	16570037	7667.0
58	3	8	14406477	6375.0
59	3	8	16146252	7418.0
60	3	8	15268085	6810.0
61	3	8	18268646	8172.0
62	3	8	16286939	7382.0
63	3	8	17189628	7822.0
64	3	8	20431678	9131.0
65	3	8	18178816	8432.0
66	3	8	15775460	7266.0
67	3	8	17101182	7858.0
68	3	8	17927099	8180.0
69	3	8	19345067	8595.0
70	3	8	16880695	7651.0
71	3	8	15718945	7284.0
72	3	8	16623271	7417.0
73	3	8	16997124	7455.0
74	3	8	14590357	6783.0
75	3	8	8526943	4560.0
76	3	8	17855942	7943.0
77	3	8	14251908	6605.0
78	3	8	15739493	7061.0
79	3	8	17196173	7868.0
80	3	8	18581498	8218.0
81	3	8	19890120	8862.0
82	3	8	19091416	8263.0
83	3	8	15773037	6954.0
84	3	8	7777879	4108.0
85	3	8	16758427	7474.0
86	3	8	15815752	7094.0
87	3	8	17203678	7587.0
88	3	8	17266133	7615.0
89	3	8	22522389	9565.0
90	3	8	29810959	14136.0
91	3	8	10599218	5211.0
92	3	8	15120069	6855.0
93	3	8	5404924	2525.0
94	3	8	16507593	7305.0
95	3	8	14143885	6690.0
96	3	8	16655798	7405.0
97	3	8	16798439	7448.0
98	3	8	16312274	7119.0
99	3	8	16428651	7273.0
0	0	9	7551	4.0
1	0	9	8029	5.0
2	0	9	7376	5.0
3	0	9	7931	5.0
4	0	9	8500	6.0
5	0	9	4955	3.0
6	0	9	8536	6.0
7	0	9	7013	5.0
8	0	9	8632	5.0
9	0	9	4967	4.0
10	0	9	11135	7.0
11	0	9	10585	7.0
12	0	9	3575	3.0
13	0	9	6775	5.0
14	0	9	9194	6.0
15	0	9	10224	6.0
16	0	9	10348	7.0
17	0	9	10059	6.0
18	0	9	9212	6.0
19	0	9	13823	9.0
20	0	9	1331	1.0
21	0	9	1737	1.0
22	0	9	5852	4.0
23	0	9	7691	5.0
24	0	9	8468	6.0
25	0	9	8248	6.0
26	0	9	5135	4.0
27	0	9	1401	1.0
28	0	9	8599	6.0
29	0	9	6660	4.0
30	0	9	8350	6.0
31	0	9	5668	4.0
32	0	9	7906	5.0
33	0	9	5776	4.0
34	0	9	8097	6.0
35	0	9	6185	4.0
36	0	9	9021	6.0
37	0	9	7793	5.0
38	0	9	11882	8.0
39	0	9	7771	5.0
40	0	9	7739	5.0
41	0	9	8575	5.0
42	0	9	12860	8.0
43	0	9	9948	7.0
44	0	9	7578	5.0
45	0	9	9623	7.0
46	0	9	8354	6.0
47	0	9	10047	6.0
48	0	9	3960	3.0
49	0	9	2229	1.0
50	0	9	12093	8.0
51	0	9	4348	3.0
52	0	9	11196	7.0
53	0	9	5977	4.0
54	0	9	6890	3.0
55	0	9	16867	10.0
56	0	9	7973	5.0
57	0	9	8434	6.0
58	0	9	7431	5.0
59	0	9	7771	5.0
60	0	9	7501	5.0
61	0	9	8999	6.0
62	0	9	8160	5.0
63	0	9	8979	6.0
64	0	9	11711	8.0
65	0	9	11068	7.0
66	0	9	7869	5.0
67	0	9	9134	5.0
68	0	9	10968	7.0
69	0	9	11147	7.0
70	0	9	8597	6.0
71	0	9	7096	5.0
72	0	9	7891	5.0
73	0	9	9405	6.0
74	0	9	6641	5.0
75	0	9	2622	2.0
76	0	9	8525	6.0
77	0	9	6113	4.0
78	0	9	7302	5.0
79	0	9	7808	6.0
80	0	9	9948	7.0
81	0	9	10704	6.0
82	0	9	11014	7.0
83	0	9	7722	5.0
84	0	9	2742	2.0
85	0	9	8014	5.0
86	0	9	7453	5.0
87	0	9	8467	6.0
88	0	9	8258	6.0
89	0	9	14960	10.0
90	0	9	46599	25.0
91	0	9	4269	3.0
92	0	9	7114	5.0
93	0	9	2021	1.0
94	0	9	8166	6.0
95	0	9	5977	4.0
96	0	9	8708	6.0
97	0	9	8662	7.0
98	0	9	8488	6.0
99	0	9	8495	6.0
0	1	9	242645	124.0
1	1	9	255759	126.0
2	1	9	237391	170.0
3	1	9	256014	133.0
4	1	9	273348	146.0
5	1	9	160425	77.0
6	1	9	270841	137.0
7	1	9	224830	110.0
8	1	9	274190	131.0
9	1	9	162390	83.0
10	1	9	349201	156.0
11	1	9	334929	174.0
12	1	9	122048	69.0
13	1	9	219245	115.0
14	1	9	294203	154.0
15	1	9	315719	147.0
16	1	9	328343	163.0
17	1	9	314463	154.0
18	1	9	288371	149.0
19	1	9	437801	220.0
20	1	9	46163	23.0
21	1	9	59053	29.0
22	1	9	190455	105.0
23	1	9	250428	136.0
24	1	9	269074	132.0
25	1	9	264826	134.0
26	1	9	170188	86.0
27	1	9	50387	28.0
28	1	9	273816	132.0
29	1	9	216406	109.0
30	1	9	266343	130.0
31	1	9	182997	88.0
32	1	9	254519	128.0
33	1	9	189513	99.0
34	1	9	259830	132.0
35	1	9	202797	105.0
36	1	9	285601	137.0
37	1	9	243095	113.0
38	1	9	378230	186.0
39	1	9	251257	124.0
40	1	9	246833	131.0
41	1	9	271332	132.0
42	1	9	391418	175.0
43	1	9	318019	159.0
44	1	9	247187	129.0
45	1	9	308611	159.0
46	1	9	269099	133.0
47	1	9	308745	139.0
48	1	9	130625	68.0
49	1	9	74448	36.0
50	1	9	369246	167.0
51	1	9	143013	72.0
52	1	9	347898	154.0
53	1	9	193454	111.0
54	1	9	220573	121.0
55	1	9	524401	229.0
56	1	9	256888	125.0
57	1	9	268356	132.0
58	1	9	230327	110.0
59	1	9	248951	122.0
60	1	9	240487	116.0
61	1	9	288145	144.0
62	1	9	261281	126.0
63	1	9	283890	135.0
64	1	9	368413	178.0
65	1	9	344802	158.0
66	1	9	254555	125.0
67	1	9	285222	134.0
68	1	9	340171	156.0
69	1	9	347824	165.0
70	1	9	274442	137.0
71	1	9	230585	116.0
72	1	9	252414	127.0
73	1	9	292618	134.0
74	1	9	216410	107.0
75	1	9	93195	51.0
76	1	9	271319	134.0
77	1	9	198635	101.0
78	1	9	235150	118.0
79	1	9	254280	130.0
80	1	9	313969	152.0
81	1	9	345053	173.0
82	1	9	340068	173.0
83	1	9	246074	122.0
84	1	9	92972	50.0
85	1	9	255970	128.0
86	1	9	239388	119.0
87	1	9	268357	134.0
88	1	9	264326	133.0
89	1	9	466498	221.0
90	1	9	1383114	618.0
91	1	9	140592	73.0
92	1	9	227004	205.0
93	1	9	68120	34.0
94	1	9	259260	141.0
95	1	9	192583	136.0
96	1	9	278418	142.0
97	1	9	272044	136.0
98	1	9	271402	139.0
99	1	9	268875	131.0
0	2	9	3539244	1809.0
1	2	9	3715715	1865.0
2	2	9	3475606	1765.0
3	2	9	3778222	1947.0
4	2	9	3990510	2061.0
5	2	9	2302107	1164.0
6	2	9	3945332	1976.0
7	2	9	3262113	1630.0
8	2	9	3950408	1917.0
9	2	9	2383721	1259.0
10	2	9	5005330	2418.0
11	2	9	4831926	2326.0
12	2	9	1821848	1035.0
13	2	9	3227584	1719.0
14	2	9	4308721	2230.0
15	2	9	4438980	2039.0
16	2	9	4735052	2299.0
17	2	9	4480012	2196.0
18	2	9	4081238	1917.0
19	2	9	6307276	3000.0
20	2	9	683498	335.0
21	2	9	865029	434.0
22	2	9	2801038	1473.0
23	2	9	3684646	1841.0
24	2	9	3912812	1926.0
25	2	9	3890875	1960.0
26	2	9	2497451	1297.0
27	2	9	762596	439.0
28	2	9	3959566	1949.0
29	2	9	3183582	1646.0
30	2	9	3872609	1900.0
31	2	9	2632212	1303.0
32	2	9	3729925	1896.0
33	2	9	2773672	1427.0
34	2	9	3824925	1986.0
35	2	9	3003238	1630.0
36	2	9	4121049	2068.0
37	2	9	3446955	1704.0
38	2	9	5451208	2655.0
39	2	9	3675892	1892.0
40	2	9	3616364	1863.0
41	2	9	3936636	1948.0
42	2	9	5410764	2433.0
43	2	9	4621928	2346.0
44	2	9	3639039	1892.0
45	2	9	4554651	2383.0
46	2	9	3929739	2108.0
47	2	9	4322645	2598.0
48	2	9	1923535	1294.0
49	2	9	1076925	946.0
50	2	9	5146294	2621.0
51	2	9	2081838	1167.0
52	2	9	4866097	2239.0
53	2	9	2838064	1584.0
54	2	9	3205312	1720.0
55	2	9	7397383	3530.0
56	2	9	3744454	1876.0
57	2	9	3885886	1962.0
58	2	9	3255777	1598.0
59	2	9	3626900	1841.0
60	2	9	3464479	1732.0
61	2	9	4227338	2148.0
62	2	9	3786682	1894.0
63	2	9	4063822	1955.0
64	2	9	5308412	2572.0
65	2	9	4846003	2253.0
66	2	9	3690198	1812.0
67	2	9	4060277	1942.0
68	2	9	4799614	2256.0
69	2	9	4960014	2350.0
70	2	9	3983189	1986.0
71	2	9	3398591	1736.0
72	2	9	3682491	1839.0
73	2	9	4131708	1908.0
74	2	9	3154639	1579.0
75	2	9	1405946	805.0
76	2	9	3971921	2014.0
77	2	9	2911386	1507.0
78	2	9	3445730	1740.0
79	2	9	3760620	1924.0
80	2	9	4529971	2225.0
81	2	9	5056315	2543.0
82	2	9	4822661	2289.0
83	2	9	3558037	1763.0
84	2	9	1368966	773.0
85	2	9	3731941	1860.0
86	2	9	3471983	1736.0
87	2	9	3905361	1954.0
88	2	9	3870709	1947.0
89	2	9	6630324	3124.0
90	2	9	17633699	7794.0
91	2	9	2033403	1060.0
92	2	9	3295132	1673.0
93	2	9	988859	470.0
94	2	9	3754025	1866.0
95	2	9	2821529	1491.0
96	2	9	4009202	1940.0
97	2	9	3899757	1895.0
98	2	9	3918250	1885.0
99	2	9	3876977	1880.0
0	3	9	30785837	15717.0
1	3	9	32251499	16552.0
2	3	9	30402527	15879.0
3	3	9	33287301	17580.0
4	3	9	34367853	17931.0
5	3	9	19919931	10204.0
6	3	9	34152789	17484.0
7	3	9	28317153	14541.0
8	3	9	33792572	16998.0
9	3	9	21221396	11536.0
10	3	9	42022241	21402.0
11	3	9	40735269	20342.0
12	3	9	16420728	9432.0
13	3	9	28525889	15684.0
14	3	9	37273588	19716.0
15	3	9	37031223	17868.0
16	3	9	40029619	19998.0
17	3	9	37569879	18895.0
18	3	9	34200933	17136.0
19	3	9	52311074	25872.0
20	3	9	5936929	2969.0
21	3	9	7515041	3871.0
22	3	9	24727705	13266.0
23	3	9	31938451	16525.0
24	3	9	33814101	17252.0
25	3	9	33950906	17484.0
26	3	9	21861773	11756.0
27	3	9	6842123	4108.0
28	3	9	33969521	17285.0
29	3	9	27811198	14704.0
30	3	9	33257799	16827.0
31	3	9	22700365	11663.0
32	3	9	32368285	16941.0
33	3	9	24191047	12934.0
34	3	9	33517258	17508.0
35	3	9	26661986	14250.0
36	3	9	35287240	17679.0
37	3	9	29340421	14613.0
38	3	9	45433647	22719.0
39	3	9	31737456	16348.0
40	3	9	31732818	16435.0
41	3	9	34081173	17452.0
42	3	9	43670485	20939.0
43	3	9	39486204	20166.0
44	3	9	31742487	16740.0
45	3	9	39604888	20681.0
46	3	9	33653856	16990.0
47	3	9	35936247	17245.0
48	3	9	17136064	9327.0
49	3	9	9291714	5020.0
50	3	9	42197187	20012.0
51	3	9	18329629	10130.0
52	3	9	39683429	18677.0
53	3	9	25180484	13436.0
54	3	9	27945973	14261.0
55	3	9	59455476	28478.0
56	3	9	32236291	16349.0
57	3	9	33205392	16951.0
58	3	9	27623287	13702.0
59	3	9	31425371	15992.0
60	3	9	29615221	15074.0
61	3	9	36685891	18954.0
62	3	9	32384773	16777.0
63	3	9	34523590	17068.0
64	3	9	44804951	22389.0
65	3	9	39821774	19430.0
66	3	9	31463284	16028.0
67	3	9	34418696	17069.0
68	3	9	39582241	19351.0
69	3	9	41606025	20402.0
70	3	9	34134708	17896.0
71	3	9	29830229	15630.0
72	3	9	32021016	16528.0
73	3	9	34680030	17115.0
74	3	9	27364699	14464.0
75	3	9	12811210	7479.0
76	3	9	34741660	17891.0
77	3	9	25628230	13697.0
78	3	9	30015377	15558.0
79	3	9	33064928	17315.0
80	3	9	38591131	19615.0
81	3	9	43130598	22310.0
82	3	9	40459765	20087.0
83	3	9	30591910	15575.0
84	3	9	12172156	7108.0
85	3	9	32398692	16814.0
86	3	9	30073621	15656.0
87	3	9	33841748	17478.0
88	3	9	33681913	17400.0
89	3	9	54318555	26538.0
90	3	9	118426227	59387.0
91	3	9	17763982	9678.0
92	3	9	28564087	14835.0
93	3	9	8481180	4127.0
94	3	9	32323166	16472.0
95	3	9	24960824	13562.0
96	3	9	33961352	16969.0
97	3	9	33326826	16667.0
98	3	9	33277072	16682.0
99	3	9	33031963	16710.0
0	0	10	7915	4.0
1	0	10	8368	6.0
2	0	10	7588	5.0
3	0	10	8065	5.0
4	0	10	8772	4.0
5	0	10	5327	3.0
6	0	10	8795	11.0
7	0	10	7375	5.0
8	0	10	9149	6.0
9	0	10	5154	3.0
10	0	10	11673	8.0
11	0	10	10994	7.0
12	0	10	3646	3.0
13	0	10	6943	5.0
14	0	10	9446	6.0
15	0	10	11221	6.0
16	0	10	10824	8.0
17	0	10	10624	7.0
18	0	10	9841	6.0
19	0	10	14295	10.0
20	0	10	1465	1.0
21	0	10	1899	1.0
22	0	10	5968	4.0
23	0	10	7887	5.0
24	0	10	8862	5.0
25	0	10	8480	6.0
26	0	10	5333	4.0
27	0	10	1477	1.0
28	0	10	9048	6.0
29	0	10	6820	5.0
30	0	10	8647	6.0
31	0	10	6046	4.0
32	0	10	8130	6.0
33	0	10	5988	4.0
34	0	10	8307	6.0
35	0	10	6345	4.0
36	0	10	9505	6.0
37	0	10	8437	5.0
38	0	10	12320	7.0
39	0	10	7993	5.0
40	0	10	8055	5.0
41	0	10	8955	6.0
42	0	10	14389	9.0
43	0	10	10318	7.0
44	0	10	7740	5.0
45	0	10	9791	6.0
46	0	10	8580	6.0
47	0	10	11010	6.0
48	0	10	4088	3.0
49	0	10	2478	1.0
50	0	10	13293	8.0
51	0	10	4633	3.0
52	0	10	12444	7.0
53	0	10	6183	4.0
54	0	10	7272	5.0
55	0	10	17656	9.0
56	0	10	8259	6.0
57	0	10	8713	6.0
58	0	10	7961	5.0
59	0	10	8136	5.0
60	0	10	7881	5.0
61	0	10	9297	6.0
62	0	10	8403	6.0
63	0	10	9519	6.0
64	0	10	12215	8.0
65	0	10	11949	5.0
66	0	10	8188	6.0
67	0	10	9740	6.0
68	0	10	11778	7.0
69	0	10	11845	7.0
70	0	10	8983	6.0
71	0	10	7304	5.0
72	0	10	8184	5.0
73	0	10	10245	6.0
74	0	10	6861	5.0
75	0	10	2696	2.0
76	0	10	8780	6.0
77	0	10	6303	3.0
78	0	10	7530	5.0
79	0	10	8000	6.0
80	0	10	10444	7.0
81	0	10	10975	7.0
82	0	10	11888	7.0
83	0	10	8031	5.0
84	0	10	2884	2.0
85	0	10	8323	6.0
86	0	10	7801	5.0
87	0	10	8712	6.0
88	0	10	8476	6.0
89	0	10	15673	10.0
90	0	10	52669	28.0
91	0	10	4575	3.0
92	0	10	7303	5.0
93	0	10	2238	1.0
94	0	10	8494	6.0
95	0	10	6209	5.0
96	0	10	9102	7.0
97	0	10	9167	115.0
98	0	10	8834	6.0
99	0	10	8846	6.0
0	1	10	263411	140.0
1	1	10	276292	142.0
2	1	10	252409	134.0
3	1	10	268182	148.0
4	1	10	293368	156.0
5	1	10	178809	89.0
6	1	10	289316	150.0
7	1	10	245018	124.0
8	1	10	303219	153.0
9	1	10	173049	92.0
10	1	10	384447	206.0
11	1	10	363296	189.0
12	1	10	127303	77.0
13	1	10	231265	128.0
14	1	10	313393	167.0
15	1	10	364462	171.0
16	1	10	358729	185.0
17	1	10	348348	181.0
18	1	10	323070	160.0
19	1	10	475953	251.0
20	1	10	52421	25.0
21	1	10	66643	32.0
22	1	10	199711	108.0
23	1	10	266408	140.0
24	1	10	292408	154.0
25	1	10	281394	148.0
26	1	10	182580	99.0
27	1	10	54185	30.0
28	1	10	299477	152.0
29	1	10	228774	125.0
30	1	10	286408	149.0
31	1	10	202635	100.0
32	1	10	271619	144.0
33	1	10	203381	108.0
34	1	10	275076	146.0
35	1	10	213893	120.0
36	1	10	313013	158.0
37	1	10	274527	130.0
38	1	10	412270	216.0
39	1	10	268151	143.0
40	1	10	265155	138.0
41	1	10	293708	146.0
42	1	10	465293	219.0
43	1	10	343941	180.0
44	1	10	261413	139.0
45	1	10	324539	179.0
46	1	10	287269	153.0
47	1	10	355994	165.0
48	1	10	138101	74.0
49	1	10	85835	41.0
50	1	10	429680	200.0
51	1	10	157086	82.0
52	1	10	409320	189.0
53	1	10	205582	110.0
54	1	10	241057	123.0
55	1	10	582588	302.0
56	1	10	276228	143.0
57	1	10	289185	150.0
58	1	10	257667	124.0
59	1	10	269914	138.0
60	1	10	263711	136.0
61	1	10	308791	164.0
62	1	10	280028	150.0
63	1	10	314386	160.0
64	1	10	401307	207.0
65	1	10	393421	191.0
66	1	10	276718	142.0
67	1	10	317624	157.0
68	1	10	385731	192.0
69	1	10	387262	192.0
70	1	10	298128	154.0
71	1	10	245043	129.0
72	1	10	271119	142.0
73	1	10	334340	158.0
74	1	10	231476	124.0
75	1	10	97433	56.0
76	1	10	288264	153.0
77	1	10	211369	111.0
78	1	10	250982	132.0
79	1	10	269160	146.0
80	1	10	344131	180.0
81	1	10	368756	197.0
82	1	10	385312	187.0
83	1	10	265643	136.0
84	1	10	100274	54.0
85	1	10	275143	143.0
86	1	10	260332	134.0
87	1	10	286094	152.0
88	1	10	280944	148.0
89	1	10	515177	269.0
90	1	10	1754824	853.0
91	1	10	155796	78.0
92	1	10	241495	127.0
93	1	10	78335	39.0
94	1	10	279964	193.0
95	1	10	205811	109.0
96	1	10	303724	158.0
97	1	10	299857	150.0
98	1	10	294992	151.0
99	1	10	292332	150.0
0	2	10	4133583	2262.0
1	2	10	4326447	2355.0
2	2	10	3976599	2236.0
3	2	10	4250203	2436.0
4	2	10	4660705	2584.0
5	2	10	2742040	1419.0
6	2	10	4560392	2502.0
7	2	10	3817640	2040.0
8	2	10	4741305	2507.0
9	2	10	2688547	1517.0
10	2	10	6071204	3243.0
11	2	10	5757449	3135.0
12	2	10	2004333	1197.0
13	2	10	3639421	2069.0
14	2	10	4982735	2798.0
15	2	10	5596689	2745.0
16	2	10	5667428	3040.0
17	2	10	5450237	2897.0
18	2	10	5000377	2540.0
19	2	10	7633595	4175.0
20	2	10	818772	398.0
21	2	10	1031155	518.0
22	2	10	3137274	1770.0
23	2	10	4257379	2386.0
24	2	10	4596959	2472.0
25	2	10	4458379	2494.0
26	2	10	2873702	1583.0
27	2	10	854224	496.0
28	2	10	4691560	2500.0
29	2	10	3626961	2030.0
30	2	10	4525403	2441.0
31	2	10	3131418	1621.0
32	2	10	4319117	2400.0
33	2	10	3204475	1763.0
34	2	10	4358333	2423.0
35	2	10	3377234	1904.0
36	2	10	4892926	2577.0
37	2	10	4199186	2098.0
38	2	10	6603565	3566.0
39	2	10	4262777	2355.0
40	2	10	4159560	2275.0
41	2	10	4593260	2472.0
42	2	10	7133068	3395.0
43	2	10	5466701	2994.0
44	2	10	4165321	2333.0
45	2	10	5192740	2945.0
46	2	10	4574262	2492.0
47	2	10	5443357	2626.0
48	2	10	2144967	1201.0
49	2	10	1320315	668.0
50	2	10	6604445	3176.0
51	2	10	2425550	1317.0
52	2	10	6329979	3023.0
53	2	10	3201469	1777.0
54	2	10	3754845	1997.0
55	2	10	9289372	4871.0
56	2	10	4367725	2343.0
57	2	10	4574336	2477.0
58	2	10	3935826	2001.0
59	2	10	4234385	2287.0
60	2	10	4136474	2240.0
61	2	10	4909060	2739.0
62	2	10	4426041	2456.0
63	2	10	4896369	2589.0
64	2	10	6338868	3449.0
65	2	10	6129148	3173.0
66	2	10	4392340	2422.0
67	2	10	4912289	2535.0
68	2	10	6023775	3142.0
69	2	10	6047401	3199.0
70	2	10	4702818	2609.0
71	2	10	3879716	2221.0
72	2	10	4265371	2343.0
73	2	10	5141986	2578.0
74	2	10	3644214	2035.0
75	2	10	1533085	928.0
76	2	10	4529721	2580.0
77	2	10	3315751	1872.0
78	2	10	3967153	2221.0
79	2	10	4286008	2467.0
80	2	10	5416523	2934.0
81	2	10	5928953	3410.0
82	2	10	5970169	3135.0
83	2	10	4160779	2244.0
84	2	10	1555631	908.0
85	2	10	4321358	2380.0
86	2	10	4078091	2266.0
87	2	10	4505468	2562.0
88	2	10	4445758	2546.0
89	2	10	8169887	4377.0
90	2	10	27577321	14116.0
91	2	10	2399285	1280.0
92	2	10	3790459	2106.0
93	2	10	1210706	575.0
94	2	10	4388518	2360.0
95	2	10	3206473	1827.0
96	2	10	4783003	2549.0
97	2	10	4655359	2437.0
98	2	10	4661067	2487.0
99	2	10	4605398	2453.0
0	3	10	41449774	23512.0
1	3	10	43396913	25020.0
2	3	10	40199802	23435.0
3	3	10	43430170	26377.0
4	3	10	47158942	27555.0
5	3	10	26647530	14476.0
6	3	10	46089765	26518.0
7	3	10	37965948	21337.0
8	3	10	47096989	26000.0
9	3	10	26827830	15884.0
10	3	10	60728021	33983.0
11	3	10	57990402	33021.0
12	3	10	20173037	12424.0
13	3	10	36860028	22384.0
14	3	10	50787900	30113.0
15	3	10	54375838	28736.0
16	3	10	56912249	32121.0
17	3	10	54112778	30244.0
18	3	10	49048348	26517.0
19	3	10	77410849	44047.0
20	3	10	7742831	3837.0
21	3	10	9786589	5002.0
22	3	10	31717059	18937.0
23	3	10	43359326	25615.0
24	3	10	46165352	26623.0
25	3	10	45305604	26372.0
26	3	10	28756824	16665.0
27	3	10	8268367	5034.0
28	3	10	46880077	26344.0
29	3	10	36809997	21757.0
30	3	10	45637643	26212.0
31	3	10	30712779	16888.0
32	3	10	43851179	25547.0
33	3	10	32148380	18722.0
34	3	10	44410674	26058.0
35	3	10	34216610	20388.0
36	3	10	48814015	27057.0
37	3	10	40893646	22141.0
38	3	10	66753780	37978.0
39	3	10	43222843	25102.0
40	3	10	41947350	24572.0
41	3	10	46035901	26193.0
42	3	10	68623687	35226.0
43	3	10	55340785	31986.0
44	3	10	42419291	24968.0
45	3	10	53417307	32106.0
46	3	10	46382881	26609.0
47	3	10	52663831	27068.0
48	3	10	21321866	12647.0
49	3	10	12552518	6678.0
50	3	10	63982976	32895.0
51	3	10	23815021	13897.0
52	3	10	61330039	31378.0
53	3	10	32128079	18873.0
54	3	10	37372438	21038.0
55	3	10	92956611	51557.0
56	3	10	44006120	25781.0
57	3	10	46002282	26095.0
58	3	10	38312696	20518.0
59	3	10	42473014	24206.0
60	3	10	41158744	22966.0
61	3	10	49906933	29047.0
62	3	10	44540192	25458.0
63	3	10	48480913	26596.0
64	3	10	63834113	36280.0
65	3	10	60024037	32051.0
66	3	10	44100580	24997.0
67	3	10	48444058	26338.0
68	3	10	59328510	39400.0
69	3	10	59982806	61150.0
70	3	10	47324483	27398.0
71	3	10	39343370	23425.0
72	3	10	42975206	24747.0
73	3	10	50126066	26255.0
74	3	10	36611050	21122.0
75	3	10	15298645	9615.0
76	3	10	45896040	26780.0
77	3	10	33343023	19713.0
78	3	10	40093022	23381.0
79	3	10	43751504	25991.0
80	3	10	54317115	30945.0
81	3	10	60593502	35806.0
82	3	10	58731873	31717.0
83	3	10	41657084	23799.0
84	3	10	15264913	9453.0
85	3	10	43482491	25033.0
86	3	10	40747493	23466.0
87	3	10	45592265	26718.0
88	3	10	45093394	26243.0
89	3	10	81933286	45805.0
90	3	10	257237607	137201.0
91	3	10	23405178	13311.0
92	3	10	38141044	22205.0
93	3	10	11441699	5532.0
94	3	10	43991569	24987.0
95	3	10	32116914	19217.0
96	3	10	47773287	26913.0
97	3	10	46170540	25510.0
98	3	10	46721607	26382.0
99	3	10	46119670	26243.0
0	0	11	8163	5.0
1	0	11	8578	6.0
2	0	11	7684	5.0
3	0	11	8095	6.0
4	0	11	8888	6.0
5	0	11	5617	3.0
6	0	11	8911	7.0
7	0	11	7609	5.0
8	0	11	9497	6.0
9	0	11	5278	4.0
10	0	11	11921	8.0
11	0	11	11208	8.0
12	0	11	3676	3.0
13	0	11	7007	4.0
14	0	11	9572	6.0
15	0	11	11997	7.0
16	0	11	11082	7.0
17	0	11	10960	7.0
18	0	11	10255	6.0
19	0	11	14475	15.0
20	0	11	1567	1.0
21	0	11	2019	1.0
22	0	11	6002	4.0
23	0	11	7959	5.0
24	0	11	9136	6.0
25	0	11	8582	6.0
26	0	11	5467	4.0
27	0	11	1533	1.0
28	0	11	9324	7.0
29	0	11	6866	5.0
30	0	11	8803	6.0
31	0	11	6316	4.0
32	0	11	8212	15.0
33	0	11	6094	5.0
34	0	11	8429	6.0
35	0	11	6439	9.0
36	0	11	9817	6.0
37	0	11	8947	5.0
