name,C,F,T,k6s1,k6s2,k6s4,k6s8,k6s16,k6s32,k6s64,k7s1,k7s2,k7s4,k7s8,k7s16,k7s32,k7s64,k8s1,k8s2,k8s4,k8s8,k8s16,k8s32,k8s64,k9s1,k9s2,k9s4,k9s8,k9s16,k9s32,k9s64,k10s1,k10s2,k10s4,k10s8,k10s16,k10s32,k10s64,k11s1,k11s2,k11s4,k11s8,k11s16,k11s32,k11s64,k12s1,k12s2,k12s4,k12s8,k12s16,k12s32,k12s64
AFReal_80_500_95,80,500,95,6,0,0,0,0,0,0,39,782,49,0,0,0,0,7,312,6883,34539,154,0,0,1,84,1512,21586,44567,14047,5,0,1,25,2572,12945,9998,1673,0,0,0,4,113,1105,682,0,0,0,0,0,3,39,
AFReal_90_1_15,90,1,15,0,0,0,0,0,0,0,38,64,0,0,0,0,0,858,3176,6039,1343,0,0,0,46987,501313,156142,202312,40458,535,0,174731,2802276,19185223,66184108,1116878,74991,1638,767731,11323119,81636236,436085899,202872249,28377940,53840,1158184,36378333,454366664,2080055019,942562773,176656361,9667393,
AFReal_90_1_70,90,1,70,0,0,0,0,0,0,0,38,64,0,0,0,0,0,858,3176,6039,1343,0,0,0,46976,501258,156142,202312,40458,535,0,119433,2798842,19181192,66178580,1116878,74991,1638,103732,3593498,54357262,435603752,202831115,28375762,53839,86126,3165446,56861031,619913338,615039812,176449717,9665706,
AFReal_90_1_95,90,1,95,0,0,0,0,0,0,0,38,64,0,0,0,0,0,808,3138,6039,1343,0,0,0,30534,499035,144952,200712,40458,535,0,29937,877941,11821556,65966544,1025119,74435,1638,22530,795809,12667091,125410999,120965727,28292316,48617,17911,656032,11810311,129922673,137290543,49690814,5717163,
AFReal_90_5_15,90,5,15,0,0,0,0,0,0,0,38,64,0,0,0,0,0,858,3176,6039,1343,0,0,0,3587,44433,156142,202312,40458,535,0,13680,155356,1017673,3989402,1116878,74991,1638,29824,535498,4959976,17950078,8749211,1540154,53840,14593,695771,13738002,78182962,49091628,6796166,381912,
AFReal_90_5_70,90,5,70,0,0,0,0,0,0,0,38,64,0,0,0,0,0,858,3176,6039,1343,0,0,0,3484,44274,156142,202312,40458,535,0,3639,128462,988977,3978872,1116878,74991,1638,1222,54188,1197571,14589607,8485566,1535959,53839,600,24587,523826,7272589,11251227,5475402,370511,
AFReal_90_5_95,90,5,95,0,0,0,0,0,0,0,38,64,0,0,0,0,0,808,3138,6039,1343,0,0,0,1116,32874,144952,200712,40458,535,0,349,14138,284119,2862959,1025119,74435,1638,144,5689,111952,1484592,2344333,1101558,48617,92,3393,64707,784135,1044648,549937,104432,
AFReal_90_10_15,90,10,15,0,0,0,0,0,0,0,38,64,0,0,0,0,0,858,3176,6039,1343,0,0,0,2566,31461,156142,202312,40458,535,0,7840,78327,682930,2677521,1116878,74991,1638,7101,279937,2667925,8709867,5604805,1016258,53840,2800,139987,3142236,38983050,25807994,3270822,242726,
AFReal_90_10_70,90,10,70,0,0,0,0,0,0,0,38,64,0,0,0,0,0,858,3176,6039,1343,0,0,0,2451,31301,156142,202312,40458,535,0,915,38437,650272,2666967,1116878,74991,1638,290,13181,281308,3983761,5304884,1012048,53839,107,4729,110218,1626962,2563072,1451939,229812,
AFReal_90_10_95,90,10,95,0,0,0,0,0,0,0,38,64,0,0,0,0,0,808,3138,6039,1343,0,0,0,289,11611,144952,200712,40458,535,0,89,3473,69996,876776,1025119,74435,1638,29,1213,24177,327847,539585,324826,48617,9,376,7863,110687,178765,111452,23304,
AFReal_90_15_15,90,15,15,0,0,0,0,0,0,0,38,64,0,0,0,0,0,571,3176,6039,1343,0,0,0,1369,19330,100396,202312,40458,535,0,4088,60821,363381,1601580,702430,74991,1638,2916,110971,1346024,6806269,2944274,603187,35463,1298,59622,1280858,15032898,12720933,2426923,122816,
AFReal_90_15_70,90,15,70,0,0,0,0,0,0,0,38,64,0,0,0,0,0,571,3176,6039,1343,0,0,0,1159,19134,100396,202312,40458,535,0,458,17952,306177,1587110,702430,74991,1638,158,7032,147152,1901231,2442624,597446,35462,58,2486,57325,846454,1335678,678414,101386,
AFReal_90_15_95,90,15,95,0,0,0,0,0,0,0,38,64,0,0,0,0,0,469,3138,6039,1343,0,0,0,141,5708,80093,200712,40458,535,0,50,1904,37203,439757,539347,74435,1638,14,635,13290,181636,295709,167560,26122,7,268,4951,61621,95172,59472,12678,
AFReal_90_20_15,90,20,15,0,0,0,0,0,0,0,38,64,0,0,0,0,0,491,3176,6039,1343,0,0,0,1122,17468,88614,202312,40458,535,0,3466,57911,301348,1445693,627062,74991,1638,1907,79035,1137701,6507246,2470410,545738,32255,852,38986,873643,10795781,10704041,2299390,102222,
AFReal_90_20_70,90,20,70,0,0,0,0,0,0,0,38,64,0,0,0,0,0,491,3176,6039,1343,0,0,0,850,17258,88614,202312,40458,535,0,310,12114,226644,1430260,627062,74991,1638,99,4809,103316,1353196,1835731,539696,32254,31,1606,38206,569400,938518,481380,75475,
AFReal_90_20_95,90,20,95,0,0,0,0,0,0,0,38,64,0,0,0,0,0,353,3138,6039,1343,0,0,0,95,3796,61010,200712,40458,535,0,30,1291,26863,316858,412448,74435,1638,8,344,7715,113464,207638,122503,20195,5,185,3298,38761,57951,37964,8788,
AFReal_90_50_15,90,50,15,0,0,0,0,0,0,0,38,64,0,0,0,0,0,338,2690,6039,1343,0,0,0,744,9203,59613,160510,40458,535,0,1220,28719,199291,739882,417928,57635,1638,544,22978,399644,3217046,1630446,271535,20361,212,10522,237937,3142911,3737787,1159404,68390,
AFReal_90_50_70,90,50,70,0,0,0,0,0,0,0,38,64,0,0,0,0,0,338,2690,6039,1343,0,0,0,281,8474,59612,160510,40458,535,0,97,3955,74960,687851,417926,57635,1638,30,1427,31334,437830,623082,250447,20359,7,383,8546,142105,263050,159965,26950,
AFReal_90_50_95,90,50,95,0,0,0,0,0,0,0,38,64,0,0,0,0,0,90,2591,6039,1343,0,0,0,27,1179,19533,151919,40458,535,0,8,291,6693,93602,149402,54015,1638,5,167,2676,30176,53755,35839,6276,3,111,2250,29408,30812,12763,2621,
AFReal_90_500_15,90,500,15,0,0,0,0,0,0,0,16,64,0,0,0,0,0,51,732,2767,1343,0,0,0,105,2227,9652,54855,15831,535,0,38,1648,26117,178367,66336,19072,605,16,677,13259,178172,216253,65572,3084,5,243,7117,95018,127804,66040,8594,
AFReal_90_500_70,90,500,70,0,0,0,0,0,0,0,16,64,0,0,0,0,0,34,732,2767,1343,0,0,0,10,386,7407,54855,15831,535,0,5,169,3270,33728,50807,19072,605,2,92,1800,23129,33683,15378,2089,0,0,4,1910,13899,10074,1695,
AFReal_90_500_95,90,500,95,0,0,0,0,0,0,0,14,64,0,0,0,0,0,7,201,2388,1343,0,0,0,1,73,1151,11831,13315,535,0,0,0,6,1590,9568,5251,535,0,0,0,0,10,650,510,0,0,0,0,0,0,3,
AFReal_95_1_15,95,1,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,46883,493905,30412,45588,5481,0,0,173720,2798055,19145778,65571358,199026,16543,184,767391,11300247,81213185,435509935,202507334,28136772,9851,1158053,36370478,454161013,2076266792,938101806,176405480,9650185,
AFReal_95_1_70,95,1,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,46883,493905,30412,45588,5481,0,0,119412,2797782,19145538,65571341,199026,16543,184,103727,3593307,54352250,435470869,202505183,28136732,9851,86126,3165440,56860400,619894320,614990444,176389394,9650107,
AFReal_95_1_95,95,1,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,200,583,1278,0,0,0,0,30487,493483,28893,45587,5481,0,0,29933,877624,11805522,65538391,186423,16543,184,22529,795784,12666279,125378276,120826402,28125362,9022,17911,656032,11810301,129920527,137285435,49675300,5709953,
AFReal_95_5_15,95,5,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,2587,28342,30412,45588,5481,0,0,9674,121850,726120,2520975,199026,16543,184,27930,424636,3462383,13863021,6197358,966578,9851,14223,664037,12818934,61922714,34229870,5166817,269966,
AFReal_95_5_70,95,5,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,2575,28341,30412,45588,5481,0,0,3510,118922,722823,2520933,199026,16543,184,1214,53021,1159059,13491663,6172508,966492,9851,600,24560,520786,7137724,10819206,5022743,268876,
AFReal_95_5_95,95,5,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,200,583,1278,0,0,0,0,1069,27322,28893,45587,5481,0,0,345,13821,268085,2434806,186423,16543,184,143,5664,111140,1451869,2205008,934604,9022,92,3393,64697,781989,1039540,534423,97222,
AFReal_95_10_15,95,10,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,674,8315,30412,45588,5481,0,0,2463,26910,166337,642156,199026,16543,184,3710,83485,804764,2806287,1273602,228806,9851,2188,90229,1567460,11335171,7341958,1003312,52885,
AFReal_95_10_70,95,10,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,655,8314,30412,45588,5481,0,0,701,21017,160725,642113,199026,16543,184,278,11291,213811,2109352,1230929,228715,9851,107,4681,103739,1376028,1839016,745792,50998,
AFReal_95_10_95,95,10,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,200,583,1278,0,0,0,0,242,6059,28893,45587,5481,0,0,85,3157,54441,453178,186423,16543,184,28,1188,23365,295124,400260,157872,9022,9,376,7853,108541,173657,95938,16094,
AFReal_95_15_15,95,15,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,553,6987,30412,45588,5481,0,0,1725,19305,135264,535619,199026,16543,184,1855,52965,548248,2044277,1036809,194429,9851,1060,43985,782003,7090213,5055362,727990,43861,
AFReal_95_15_70,95,15,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,533,6986,30412,45588,5481,0,0,375,11710,129284,535576,199026,16543,184,153,6151,116124,1187158,991218,194338,9851,58,2469,54749,742556,1015428,414368,41864,
AFReal_95_15_95,95,15,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,200,583,1278,0,0,0,0,121,3604,28893,45587,5481,0,0,47,1802,30528,270945,186423,16543,184,14,617,12759,168501,231905,96502,9022,7,268,4951,61288,92568,54069,9336,
AFReal_95_20_15,95,20,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,539,6854,30412,45588,5481,0,0,1581,17695,132341,523713,199026,16543,184,1437,48620,503936,1903292,1012404,190615,9851,737,32418,617399,6504793,4659148,678730,43046,
AFReal_95_20_70,95,20,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,204,583,1278,0,0,0,0,519,6853,30412,45588,5481,0,0,276,9105,126247,523670,199026,16543,184,96,4342,86046,959446,965630,190524,9851,31,1594,37285,527937,766700,334820,41019,
AFReal_95_20_95,95,20,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,200,583,1278,0,0,0,0,86,2700,28893,45587,5481,0,0,29,1251,22833,223721,186423,16543,184,8,343,7304,107706,169174,79100,9022,5,185,3298,38752,56445,36214,6913,
AFReal_95_50_15,95,50,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,99,583,1278,0,0,0,0,235,3437,16072,45588,5481,0,0,658,11426,61004,264227,119033,16543,184,402,14723,205085,1223763,477774,96667,5837,192,8503,173888,1959292,1861568,418656,19626,
AFReal_95_50_70,95,50,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,99,583,1278,0,0,0,0,170,3432,16072,45588,5481,0,0,79,2930,42925,263966,119033,16543,184,29,1363,26987,317464,343902,96468,5837,7,350,8328,134409,223769,108733,14223,
AFReal_95_50_95,95,50,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,57,583,1278,0,0,0,0,26,896,10053,45587,5481,0,0,7,273,5858,69762,76329,16543,184,5,166,2654,28558,45510,24541,3254,3,111,2250,29406,30745,12208,2210,
AFReal_95_500_15,95,500,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,18,289,918,0,0,0,0,42,726,4488,16655,3357,0,0,25,803,11837,53755,28034,5372,132,12,492,8903,93959,97891,20508,1245,5,238,6423,75134,82797,31417,3951,
AFReal_95_500_70,95,500,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,18,289,918,0,0,0,0,8,247,4487,16655,3357,0,0,5,157,2485,21017,28024,5372,132,2,92,1786,22011,25887,8162,1241,0,0,4,1910,13711,9446,1298,
AFReal_95_500_95,95,500,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,118,918,0,0,0,0,1,73,1091,6677,3357,0,0,0,0,3,1505,8748,2378,132,0,0,0,0,2,558,434,0,0,0,0,0,0,3,
