name,C,F,T,k6s1,k6s2,k6s4,k6s8,k6s16,k6s32,k6s64,k7s1,k7s2,k7s4,k7s8,k7s16,k7s32,k7s64,k8s1,k8s2,k8s4,k8s8,k8s16,k8s32,k8s64,k9s1,k9s2,k9s4,k9s8,k9s16,k9s32,k9s64,k10s1,k10s2,k10s4,k10s8,k10s16,k10s32,k10s64,k11s1,k11s2,k11s4,k11s8,k11s16,k11s32,k11s64,k12s1,k12s2,k12s4,k12s8,k12s16,k12s32,k12s64
ABMarkov2_60_1_70,60,1,70,828,3896,5574,39400,8045,66,0,199,9325,150728,235430,34082,22875,413,24,1446,37673,532618,1080970,99386,2119,3,219,6363,113745,293545,261413,69229,0,22,971,20669,55852,51918,16205,0,3,143,3476,9852,9380,3159,0,0,5,295,1040,1217,442,
ABMarkov2_60_1_95,60,1,95,3,133,3204,39201,8043,66,0,0,6,228,4521,18046,22795,413,0,0,8,283,1497,2361,1204,0,0,0,6,74,192,117,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_5_15,60,5,15,10,1814,2696,510,6063,66,0,150,374,720,101512,17716,216,397,3319,32187,35420,15128,3101,52142,1037,18,3716,587859,3737076,280184,7049,184,2,151,5203,245335,4366888,1613041,14641,0,26,1082,21659,51381,105268,243640,0,10,434,8970,16993,10945,2694,
ABMarkov2_60_5_70,60,5,70,6,1814,2696,510,6063,66,0,0,1,570,101512,17716,216,397,0,0,2,66,2446,52142,1037,0,0,0,7,27,40,151,0,0,0,2,7,8,3,0,0,0,1,3,3,1,0,0,0,0,0,0,0,
ABMarkov2_60_5_95,60,5,95,0,0,0,23,6061,66,0,0,0,0,0,1,16,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_10_15,60,10,15,5,356,2601,489,416,66,0,150,373,161,4948,16395,200,38,92,24030,35361,15062,678,2307,1030,0,24,8982,1825042,279153,7009,34,0,5,187,3732,49208,827124,14636,0,2,81,1468,2847,2066,2757,0,1,43,857,1555,914,176,
ABMarkov2_60_10_70,60,10,70,0,356,2601,489,416,66,0,0,0,1,4942,16395,200,38,0,0,0,0,1,2307,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_10_95,60,10,95,0,0,0,0,413,66,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_15_15,60,15,15,5,27,1991,489,18,66,0,150,373,160,130,10357,200,0,3,9279,34725,15061,677,42,778,0,6,297,418957,272079,7009,34,0,4,130,1733,3449,175549,14485,0,2,72,1158,2039,1134,258,0,1,40,739,1276,694,118,
ABMarkov2_60_15_70,60,15,70,0,27,1991,489,18,66,0,0,0,0,122,10357,200,0,0,0,0,0,0,40,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_15_95,60,15,95,0,0,0,0,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_20_15,60,20,15,5,1,1277,489,7,66,0,147,373,160,12,6390,200,0,0,1843,33149,15060,677,3,354,0,0,27,43317,248360,7009,34,0,0,0,2,327,15650,13240,0,0,0,0,0,1,17,0,0,0,0,0,0,0,
ABMarkov2_60_20_70,60,20,70,0,1,1277,489,7,66,0,0,0,0,2,6390,200,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_20_95,60,20,95,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_50_15,60,50,15,5,1,77,446,7,34,0,83,373,160,10,87,198,0,0,0,5884,14927,677,3,1,0,0,0,0,20408,6909,34,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_50_70,60,50,70,0,0,77,446,7,34,0,0,0,0,0,87,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_50_95,60,50,95,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_500_15,60,500,15,5,1,0,0,4,0,0,0,0,44,10,0,0,0,0,0,0,0,78,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_500_70,60,500,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_60_500_95,60,500,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_1_15,70,1,15,821,1769,3491,39203,2465,1,0,207,9326,150685,121231,19875,22795,94,4283,9056,39646,532682,1080925,41593,1287,20223,700182,1575617,1180875,309724,261448,69229,8203,346654,7076707,77247639,17261104,479600,16957,2571,135030,3143653,45986170,70231409,33612744,879106,910,48395,1299840,21048816,33980340,18903796,3414074,
ABMarkov2_70_1_70,70,1,70,821,1769,3491,39203,2465,1,0,199,9325,150685,121231,19875,22795,94,24,1446,37673,532618,1080925,41593,1287,3,219,6363,113745,293545,261413,69229,0,22,971,20669,55852,51918,16205,0,3,143,3476,9852,9380,3159,0,0,5,295,1040,1217,442,
ABMarkov2_70_1_95,70,1,95,3,133,3204,39201,2465,1,0,0,6,228,4521,18046,22795,94,0,0,8,283,1497,2361,1204,0,0,0,6,74,192,117,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_5_15,70,5,15,6,873,341,34,1757,1,0,9,2,570,37550,2065,22,87,1910,7376,2121,155,2446,18018,100,18,3716,422238,972097,17050,82,151,2,151,5203,245335,3499215,408226,807,0,26,1082,21659,51381,105268,188503,0,10,434,8970,16993,10945,2694,
ABMarkov2_70_5_70,70,5,70,6,873,341,34,1757,1,0,0,1,570,37550,2065,22,87,0,0,2,66,2446,18018,100,0,0,0,7,27,40,151,0,0,0,2,7,8,3,0,0,0,1,3,3,1,0,0,0,0,0,0,0,
ABMarkov2_70_5_95,70,5,95,0,0,0,23,1757,1,0,0,0,0,0,1,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_10_15,70,10,15,0,287,339,11,360,1,0,9,1,1,4789,2007,6,35,92,6349,2113,89,1,2307,99,0,24,8982,618971,16974,42,0,0,5,187,3732,49208,274766,804,0,2,81,1468,2847,2066,2757,0,1,43,857,1555,914,176,
ABMarkov2_70_10_70,70,10,70,0,287,339,11,360,1,0,0,0,1,4789,2007,6,35,0,0,0,0,1,2307,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_10_95,70,10,95,0,0,0,0,360,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_15_15,70,15,15,0,27,268,11,11,1,0,9,1,0,122,1415,6,0,3,2831,2075,89,0,40,96,0,6,297,146771,16512,42,0,0,4,130,1733,3449,66384,802,0,2,72,1158,2039,1134,258,0,1,40,739,1276,694,118,
ABMarkov2_70_15_70,70,15,70,0,27,268,11,11,1,0,0,0,0,122,1415,6,0,0,0,0,0,0,40,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_15_95,70,15,95,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_20_15,70,20,15,0,1,209,11,0,1,0,9,1,0,2,775,6,0,0,1224,2034,89,0,0,63,0,0,27,36968,15887,42,0,0,0,0,2,327,14567,781,0,0,0,0,0,1,17,0,0,0,0,0,0,0,
ABMarkov2_70_20_70,70,20,70,0,1,209,11,0,1,0,0,0,0,2,775,6,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_20_95,70,20,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_50_15,70,50,15,0,0,27,11,0,1,0,6,1,0,0,41,6,0,0,0,709,89,0,0,1,0,0,0,0,2333,41,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_50_70,70,50,70,0,0,27,11,0,1,0,0,0,0,0,41,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_50_95,70,50,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_500_15,70,500,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_500_70,70,500,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_70_500_95,70,500,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_1_15,80,1,15,816,792,3204,39201,596,0,0,199,9325,150662,77515,18073,22795,7,2258,2050,37674,532618,1080914,19535,1204,20223,700052,1033432,252471,293577,261413,69229,8203,346654,7076707,77247480,12540294,94753,16205,2571,135030,3143653,45986170,70231409,33612744,620367,910,48395,1299840,21048816,33980340,18903796,3414074,
ABMarkov2_80_1_70,80,1,70,816,792,3204,39201,596,0,0,199,9325,150662,77515,18073,22795,7,24,1446,37673,532618,1080914,19535,1204,3,219,6363,113745,293545,261413,69229,0,22,971,20669,55852,51918,16205,0,3,143,3476,9852,9380,3159,0,0,5,295,1040,1217,442,
ABMarkov2_80_1_95,80,1,95,3,133,3204,39201,596,0,0,0,6,228,4521,18046,22795,7,0,0,8,283,1497,2361,1204,0,0,0,6,74,192,117,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_5_15,80,5,15,6,578,1,23,487,0,0,0,1,570,22174,32,16,7,1693,606,5,66,2446,9352,2,18,3716,409069,133136,62,40,151,2,151,5203,245335,3437129,43272,3,0,26,1082,21659,51381,105268,185104,0,10,434,8970,16993,10945,2694,
ABMarkov2_80_5_70,80,5,70,6,578,1,23,487,0,0,0,1,570,22174,32,16,7,0,0,2,66,2446,9352,2,0,0,0,7,27,40,151,0,0,0,2,7,8,3,0,0,0,1,3,3,1,0,0,0,0,0,0,0,
ABMarkov2_80_5_95,80,5,95,0,0,0,23,487,0,0,0,0,0,0,1,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_10_15,80,10,15,0,51,1,0,108,0,0,0,0,1,2082,31,0,5,92,406,3,0,1,1156,2,0,24,8982,64614,35,0,0,0,5,187,3732,49208,27200,0,0,2,81,1468,2847,2066,2757,0,1,43,857,1555,914,176,
ABMarkov2_80_10_70,80,10,70,0,51,1,0,108,0,0,0,0,1,2082,31,0,5,0,0,0,0,1,1156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_10_95,80,10,95,0,0,0,0,108,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_15_15,80,15,15,0,18,1,0,9,0,0,0,0,0,115,28,0,0,3,286,3,0,0,40,2,0,6,297,21953,33,0,0,0,4,130,1733,3449,10030,0,0,2,72,1158,2039,1134,258,0,1,40,739,1276,694,118,
ABMarkov2_80_15_70,80,15,70,0,18,1,0,9,0,0,0,0,0,115,28,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_15_95,80,15,95,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_20_15,80,20,15,0,1,1,0,0,0,0,0,0,0,2,25,0,0,0,126,3,0,0,0,2,0,0,27,5428,28,0,0,0,0,0,2,327,2552,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,
ABMarkov2_80_20_70,80,20,70,0,1,1,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_20_95,80,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_50_15,80,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_50_70,80,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_50_95,80,50,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_500_15,80,500,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_500_70,80,500,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_80_500_95,80,500,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_1_15,90,1,15,816,234,3204,39201,111,0,0,199,9325,150660,58672,18046,22795,0,612,1450,37673,532618,1080913,10855,1204,20223,700036,640954,120889,293545,261413,69229,8203,346654,7076707,77247437,9318754,52017,16205,2571,135030,3143653,45986170,70231409,33612744,446232,910,48395,1299840,21048816,33980340,18903796,3414074,
ABMarkov2_90_1_70,90,1,70,816,234,3204,39201,111,0,0,199,9325,150660,58672,18046,22795,0,24,1446,37673,532618,1080913,10855,1204,3,219,6363,113745,293545,261413,69229,0,22,971,20669,55852,51918,16205,0,3,143,3476,9852,9380,3159,0,0,5,295,1040,1217,442,
ABMarkov2_90_1_95,90,1,95,3,133,3204,39201,111,0,0,0,6,228,4521,18046,22795,0,0,0,8,283,1497,2361,1204,0,0,0,6,74,192,117,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_5_15,90,5,15,4,7,0,23,2,0,0,0,1,541,259,1,16,0,40,0,2,66,2410,42,0,18,3689,8340,564,27,40,151,2,151,5203,244786,93744,107,3,0,26,1082,21659,51381,105268,4436,0,10,434,8970,16993,10945,2694,
ABMarkov2_90_5_70,90,5,70,4,7,0,23,2,0,0,0,1,541,259,1,16,0,0,0,2,66,2410,42,0,0,0,0,7,27,40,151,0,0,0,2,7,8,3,0,0,0,1,3,3,1,0,0,0,0,0,0,0,
ABMarkov2_90_5_95,90,5,95,0,0,0,23,2,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_10_15,90,10,15,0,6,0,0,2,0,0,0,0,1,89,0,0,0,36,0,0,0,1,24,0,0,24,4197,521,0,0,0,0,5,187,3732,29660,99,0,0,2,81,1468,2847,2066,1571,0,1,43,857,1555,914,176,
ABMarkov2_90_10_70,90,10,70,0,6,0,0,2,0,0,0,0,1,89,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_10_95,90,10,95,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_15_15,90,15,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,123,18,0,0,0,0,4,130,1733,2005,18,0,0,2,72,1158,2039,1134,126,0,1,40,739,1276,694,118,
ABMarkov2_90_15_70,90,15,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_15_95,90,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_20_15,90,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,2,327,10,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,
ABMarkov2_90_20_70,90,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_20_95,90,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_50_15,90,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_50_70,90,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_50_95,90,50,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_500_15,90,500,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_500_70,90,500,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ABMarkov2_90_500_95,90,500,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
